Tweet_count,Username,text,date,Retweets,Likes,clean_text,predicted_sentiment
922,toly 🇺🇸,"@sgoldfed @BanklessHQ wETH in an L2 has the same honest majority risk ask wormhole eth or binance multisig eth.  Security of the system is measured by the worst case link, not the average case.",Mon Sep 09 00:30:26 +0000 2024,0,5,sgoldfed banklesshq weth l2 honest majority risk ask wormhole eth binance multisig eth security measured worst case link average case,negative
923,toly 🇺🇸,@sgoldfed @BanklessHQ How is wETH on arbitrum growing ethereum more than wETH on solana or binance?,Mon Sep 09 00:23:50 +0000 2024,0,7,sgoldfed banklesshq weth arbitrum growing ethereum weth solana binance,neutral
924,toly 🇺🇸,@sgoldfed @BanklessHQ What other ethereum supporters have created as much new technology options for ethereum users as the solana ecosystem?,Mon Sep 09 00:23:03 +0000 2024,0,2,sgoldfed banklesshq ethereum supporters created new technology options ethereum users solana ecosystem,neutral
925,toly 🇺🇸,@sgoldfed @BanklessHQ Phantom and backpack natively support ethereum. Fat chance of fox wallet ever adding native solana support.,Mon Sep 09 00:18:42 +0000 2024,0,7,sgoldfed banklesshq phantom backpack natively support ethereum fat chance fox wallet adding native solana support,positive
926,toly 🇺🇸,@sgoldfed @BanklessHQ Solana is trying to grow Ethereum. Wormhole wrapped Eth on solana is the cheapest fastest eth on the planet 🦾🦾🦾,Mon Sep 09 00:04:24 +0000 2024,3,70,sgoldfed banklesshq solana trying grow ethereum wormhole wrapped eth solana cheapest fastest eth planet,neutral
927,Chris Burniske,"Signs of strength in the long-tail while $BTC &amp; $ETH consolidate and sentiment would make you think Satoshi died. All the while, blockchains continue seeping into the social fabric, even if none of it is fast enough for the impatient. Future is bright, of this I’m not uncertain.",Sun Sep 08 08:29:08 +0000 2024,80,1042,signs strength longtail btc amp eth consolidate sentiment make think satoshi died blockchains continue seeping social fabric fast impatient future bright im uncertain,neutral
928,Chris Burniske,@nancmc111 @eking_eth Not yet,Sat Sep 07 22:10:47 +0000 2024,0,1,nancmc111 ekingeth,neutral
929,Chris Burniske,@eking_eth Hanging in there,Sat Sep 07 22:02:37 +0000 2024,0,3,ekingeth hanging,neutral
930,Kyle Samani,"the best thing about the ETH thesis is that it is not falsifiable 

how do you validate or invalidate the ""ETH is money"" thesis?",Fri Sep 06 13:51:32 +0000 2024,2,75,best thing eth thesis falsifiable validate invalidate eth money thesis,neutral
931,Kyle Samani,"@SolBeachBum Comparing across time is not possible

Solana could have never launched at a high price then because it was anathema to the rest of crypto",Fri Sep 06 11:34:30 +0000 2024,0,4,solbeachbum comparing time possible solana launched high price anathema rest crypto,positive
932,raj 🖤,stablecoins soar on solana,Wed Sep 04 18:58:53 +0000 2024,48,491,stablecoins soar solana,neutral
933,toly 🇺🇸,"Arb/OP style superchain L2s that use solana L1 as the DA layer don’t make a ton of sense on solana because worst case median fees during the highest volatility event over the last year hit $0.005

There are very few business models that are blocked by this.  

What’s more is that",Wed Sep 04 17:05:08 +0000 2024,6,58,arbop style superchain l2s use solana l1 da layer dont make ton sense solana worst case median fees highest volatility event year hit 0005 business models blocked whats,negative
934,toly 🇺🇸,@pokerchessman It’s just funny that in 12 months a definition of ethereum stretched to the point to include the wormhole eigenlayer DA might pass a low tps moment for solana.,Wed Sep 04 16:28:37 +0000 2024,0,2,pokerchessman just funny 12 months definition ethereum stretched point include wormhole eigenlayer da pass low tps moment solana,neutral
935,Chris Burniske,Long $BTC. Long $ETH. Long $SOL.,Wed Sep 04 07:22:16 +0000 2024,198,2549,long btc long eth long sol,neutral
936,toly 🇺🇸,"@nope_sol @WazzCrypto If no one is shitposting about them, do they even exist?",Wed Sep 04 04:55:33 +0000 2024,0,4,nopesol wazzcrypto shitposting exist,neutral
937,toly 🇺🇸,"@eawosikaa @0xZeno__ @smyyguy So years from now, Ethereum might get to parity to solana, with the hope that it won’t require users to give up custody to a multisig.",Tue Sep 03 19:50:58 +0000 2024,0,0,eawosikaa 0xzeno smyyguy years ethereum parity solana hope wont require users custody multisig,neutral
938,Kyle Samani,@0xLewis_gg @kankanivishal @hosseeb i mean if they want to fork out ETH or SOL balances or whatever,Tue Sep 03 18:31:48 +0000 2024,0,2,0xlewisgg kankanivishal hosseeb mean want fork eth sol balances,neutral
939,toly 🇺🇸,"@justsayuluvjo @pythianism @Austin_Federa Pyth is a great example of this.  Pyth is awesome, creates a ton of value for solana dapps that far exceeds the value of the transaction fees that occur on the pyth side chain.  Same with the Code wallet. 

It would still be better if mainnet was good enough that it was a no",Tue Sep 03 18:29:46 +0000 2024,9,45,justsayuluvjo pythianism austinfedera pyth great example pyth awesome creates ton value solana dapps far exceeds value transaction fees occur pyth chain code wallet better mainnet good,positive
940,toly 🇺🇸,@justsayuluvjo @pythianism @Austin_Federa I am all for forking SVM.  It’s the best VM for trustless compute.  But txs that get sequenced by non solana stake weighted validators are lost revenue for those validators.  So it’s competitive with mainnet. Which is fine. Competition is great.,Tue Sep 03 18:25:00 +0000 2024,5,24,justsayuluvjo pythianism austinfedera forking svm best vm trustless compute txs sequenced non solana stake weighted validators lost revenue validators competitive mainnet fine competition great,neutral
941,Kyle Samani,"2/ i was thinking about pavel's arrest

what if USG forks ethereum/solana codebase and mainnet

and just 0s out some accounts (eg known north korea accounts or something)",Tue Sep 03 18:21:28 +0000 2024,0,8,2 thinking pavels arrest usg forks ethereumsolana codebase mainnet just 0s accounts known north korea accounts,negative
942,toly 🇺🇸,"@EliBenSasson @KyleSamani @toghrulmaharram @mhonkasalo @cubexch @Backpack @Starknet @solana Compressed NFTs on @metaplex, @LightProtocol generalized zk compression",Tue Sep 03 17:40:41 +0000 2024,0,2,elibensasson kylesamani toghrulmaharram mhonkasalo cubexch backpack starknet solana compressed nfts metaplex lightprotocol generalized zk compression,positive
943,toly 🇺🇸,@0xZeno__ @smyyguy Solana is an Ethereum network extension over the wormhole eigenlayer,Tue Sep 03 17:38:11 +0000 2024,0,3,0xzeno smyyguy solana ethereum network extension wormhole eigenlayer,neutral
944,Kyle Samani,"@crypto_y2k people will build L2s and network extensions on solana

1) i don't think general purpose EVM/SVM roll ups will be a thing at all on solana; which is obviously not true of ethereum

2) we'll see if any app-specific network extensions gain meaningful adoption

3) to the extent they",Tue Sep 03 17:35:56 +0000 2024,0,2,cryptoy2k people build l2s network extensions solana 1 dont think general purpose evmsvm roll ups thing solana obviously true ethereum 2 appspecific network extensions gain meaningful adoption 3 extent,neutral
945,toly 🇺🇸,@ayyyeandy @KyleSamani Solana’s compressed NFTs host over 500m NFTs across 5000 “L2s”.  Solana has more L2s than all the other chains combined. (By like a factor of 10?),Tue Sep 03 17:21:01 +0000 2024,0,2,ayyyeandy kylesamani solanas compressed nfts host 500m nfts 5000 l2s solana l2s chains combined like factor 10,negative
946,Kyle Samani,"@ayyyeandy @Terminaxyz we are not investors in termina

we've been long SOL since it was possible to be long SOL bc of focus on scaling L1. what gravity are we fighting?",Tue Sep 03 17:18:19 +0000 2024,0,4,ayyyeandy terminaxyz investors termina weve long sol possible long sol bc focus scaling l1 gravity fighting,neutral
947,toly 🇺🇸,@WazzCrypto Compressed NFTs are “L2s”. There is over 5000 of L2s managing over 500m NFTs already on solana. Solana is by far the largest L2 ecosystem already and has more L2s than all the other chains combined.,Tue Sep 03 17:14:10 +0000 2024,0,30,wazzcrypto compressed nfts l2s 5000 l2s managing 500m nfts solana solana far largest l2 ecosystem l2s chains combined,negative
948,toly 🇺🇸,"@KyleSamani @EliBenSasson @toghrulmaharram @mhonkasalo @cubexch @Backpack @Starknet @solana If two starks can compose atomically in 1 solana tx, then it’s just another program that’s using cryptography for optimizations.  No different than zk compression.",Tue Sep 03 17:09:05 +0000 2024,0,3,kylesamani elibensasson toghrulmaharram mhonkasalo cubexch backpack starknet solana starks compose atomically 1 solana tx just program thats using cryptography optimizations different zk compression,neutral
949,Kyle Samani,"@ayyyeandy that is def wrong

agave and firedancer codebases are very integrated

solana is permissionless so sure 3rd parties can do whatever they want

but so far there is 0 evidence that general purpose EVM/SVM roll ups matter on solana",Tue Sep 03 17:06:03 +0000 2024,0,9,ayyyeandy def wrong agave firedancer codebases integrated solana permissionless sure 3rd parties want far 0 evidence general purpose evmsvm roll ups matter solana,neutral
950,Kyle Samani,@laemD8 @aeyakovenko @toghrulmaharram @mhonkasalo @cubexch @Backpack @Neon_EVM i don't think EVM on solana mainnet solves any problems,Tue Sep 03 17:02:37 +0000 2024,0,1,laemd8 aeyakovenko toghrulmaharram mhonkasalo cubexch backpack neonevm dont think evm solana mainnet solves problems,negative
951,toly 🇺🇸,@jon_charb The token with the most monetary premium needs the highest level of economic security. L2 bridged eth TVL needs to increase.,Tue Sep 03 16:54:16 +0000 2024,0,1,joncharb token monetary premium needs highest level economic security l2 bridged eth tvl needs increase,neutral
952,toly 🇺🇸,"Credit to @smyyguy 

Network fees when the users need them most:

Max median fee, max avg fee, total fees (5hrs)
Ethereum: $157, $336, $7.6m
Solana: $0.0044, $0.1770, $232k",Tue Sep 03 16:39:04 +0000 2024,15,178,credit smyyguy network fees users need max median fee max avg fee total fees 5hrs ethereum 157 336 76m solana 00044 01770 232k,neutral
953,toly 🇺🇸,"@RyanSAdams &gt; There's no way the apps on Solana are going to let SOL holders rent seek their MEV - not a sustainable equilibrium.

MEV and priority fees are a fraction of App revenue, since Apps can trivially charge basis points on volume.  

If composability drives App revenue, giving up",Tue Sep 03 16:03:02 +0000 2024,0,29,ryansadams gt theres way apps solana going let sol holders rent seek mev sustainable equilibrium mev priority fees fraction app revenue apps trivially charge basis points volume composability drives app revenue giving,neutral
954,toly 🇺🇸,"“L2ish” thing that I think would be cool.  Add an sdk to @jito_sol so devs could build small off chain order books using the 0x relayer matching model that operate within a smaller light cone than mainnet.   So a Tokyo one, one in Ireland one in Singapore, etc….  these should",Tue Sep 03 15:58:45 +0000 2024,1,38,l2ish thing think cool add sdk jitosol devs build small chain order books using 0x relayer matching model operate smaller light cone mainnet tokyo ireland singapore,neutral
955,toly 🇺🇸,@getsqt @sreeramkannan @toghrulmaharram Yep! That’s the core reason to call arb/op competitive with eth L1,Tue Sep 03 15:37:13 +0000 2024,0,0,getsqt sreeramkannan toghrulmaharram yep thats core reason arbop competitive eth l1,neutral
956,Kyle Samani,"if we're all in sudden agreement that various blockchain designs are converging, then the question is

can ethereum become more like solana faster than solana can become.... wait that's not right

this is a one-way imitation",Tue Sep 03 15:21:00 +0000 2024,5,173,sudden agreement various blockchain designs converging question ethereum like solana faster solana wait thats right oneway imitation,neutral
957,toly 🇺🇸,@Sol_omo_n @nickwh8te Only one vm. But your program can function as an interpreter or vm I suppose.,Tue Sep 03 01:10:39 +0000 2024,0,7,solomon nickwh8te vm program function interpreter vm suppose,neutral
958,toly 🇺🇸,"@Sol_omo_n @nickwh8te That’s the whole point.  It’s impossible to stop apps from going their own way, but the network must not give them a technical reason to do so.",Tue Sep 03 00:40:47 +0000 2024,0,6,solomon nickwh8te thats point impossible stop apps going way network technical reason,neutral
